id,platform,date,title,summary,type,sourceUrl,impact
"aws-2026-07-28-how-to-fit-aws-partner-central-agents-into-your-en","AWS","2026-07-28","How to fit AWS Partner Central agents into your environment with your own AI agent","This post shows how to integrate the AWS Partner Central Agent MCP Server into your existing environment. You'll build a lightweight orchestrator that connects your current tools to Partner Central using agent-to-agent communication via Model Context Protocol (MCP).","blog","https://aws.amazon.com/blogs/awsmarketplace/how-to-fit-aws-partner-central-agents-into-your-environment-with-your-own-ai-agent/","low"
"aws-2026-07-28-orca-just-in-time-access-aws-iam-identity-center-s","AWS","2026-07-28","Orca just-in-time access & AWS IAM Identity Center solve permission sprawl","Learn how Orca Security's Just-in-Time (JIT) integration with AWS IAM Identity Center helps organizations address permission sprawl by replacing persistent access with time-bound; approval-based permissions that automatically revoke when the time window expires.","blog","https://aws.amazon.com/blogs/apn/orca-just-in-time-access-aws-iam-identity-center-solve-permission-sprawl/","low"
"azure-2026-07-28-coming-soon-updated-partner-center-verification-ex","Azure","2026-07-28","Coming soon: Updated Partner Center verification experience for the Microsoft AI Cloud Partner Program and Cloud Solutio","Updated Partner Center verification experience starting July 28; 2026 for the Microsoft AI Cloud Partner Program and Cloud Solution Provider.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#coming-soon-updated-partner-center-verification-experience-for-the-microsoft-ai-cloud-partner-program-and-cloud-solution-providers","high"
"azure-2026-07-27-microsoft-365-copilot-nonprofit-offer-partner-marg","Azure","2026-07-27","Microsoft 365 Copilot nonprofit offer: partner margin update","Microsoft 365 Copilot nonprofit offer: partner margin update.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#microsoft-365-copilot-nonprofit-offer-partner-margin-update","high"
"suger-2026-07-27-suger-as-of-jul-27-2026","Suger","2026-07-27","Suger: As of Jul 27; 2026","Moved Google Cloud Marketplace catalog and private-offer sync onto the Commerce Producer SDK. Added Broadcasts; which compose one message and send it to every partner Slack channel. PRM docs Hardened authentication between internal services.","release","https://www.suger.io/resources/changelog/#release-2026-07-27","medium"
"suger-2026-07-27-insulin-as-of-jul-27-2026","Suger","2026-07-27","Insulin: As of Jul 27; 2026","Released the Inbox app; with a rebuilt interface and full email support. Inbox App Unified the job detail page and added a runs table; so every past execution of a job is visible in one place. Jobs Fixed disabled cron schedules that could still fire.","release","https://www.insulin.dev/changelog/#release-2026-07-27","medium"
"gcp-2026-07-24-feature-you-can-now-use-the-cloud-commerce-produce","GCP","2026-07-24","Feature You can now use the Cloud Commerce Producer API to programmatically create; manage; and publish private offers. ","Feature You can now use the Cloud Commerce Producer API to programmatically create; manage; and publish private offers.","pricing","https://cloud.google.com/marketplace/docs/partners/release-notes","low"
"azure-2026-07-24-windows-365-gpu-frontline-select-256-gb-sku-availa","Azure","2026-07-24","Windows 365 GPU Frontline Select 256 GB SKU available on Aug 1","The temporary CSP limitation on the ""Windows 365 GPU Frontline Select 256-GB"" SKU lifts on August 1; 2026. Plan your customer conversations now.","blog","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#windows-365-gpu-frontline-select-256-gb-sku-available-on-aug-1","medium"
"azure-2026-07-24-convert-more-trials-into-revenue-on-microsoft-mark","Azure","2026-07-24","Convert more trials into revenue on Microsoft Marketplace","Now available for Microsoft Marketplace trials: Expanded coverage; flexible durations; and deeper insights.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#convert-more-trials-into-revenue-on-microsoft-marketplace","high"
"azure-2026-07-23-mdti-reaches-end-of-life-august-1-2026","Azure","2026-07-23","MDTI reaches end of life August 1; 2026","Microsoft Defender Threat Intelligence (MDTI) reaches end of life on August 1; 2026 – here's what that means for you.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#mdti-reaches-end-of-life-august-1-2026","high"
"azure-2026-07-23-wsa-validation-updates","Azure","2026-07-23","WSA validation updates","WSA validation updates make setup problems easier to identify and keep contract processing moving.","release","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#wsa-validation-updates","medium"
"azure-2026-07-21-fy27-cloud-ai-gtm-launch","Azure","2026-07-21","FY27 Cloud & AI GTM launch","Start FY27 with customer-ready Cloud & AI conversations","blog","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#fy27-cloud--ai-gtm-launch","high"
"azure-2026-07-20-partner-center-agent-available-for-integration","Azure","2026-07-20","Partner Center agent available for integration","Date : July 20; 2026 Workspace : General Impacted audience : All partners enrolled in commercial programs like MAICPP; CSP; Surface; Azure Marketplace Partner Center launched AI assistant in 2025 with support for eight locales; predominantly catering to all Commercial and Marketp","program","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#partner-center-agent-available-for-integration","high"
"azure-2026-07-20-request-private-offer-now-available","Azure","2026-07-20","""Request private offer"" now available","Help customers start pricing and terms discussions faster by letting them request a private offer directly from the listing page.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#request-private-offer-now-available","high"
"suger-2026-07-20-suger-as-of-jul-20-2026","Suger","2026-07-20","Suger: As of Jul 20; 2026","Added AWS opportunity quality-score prediction and AI-generated business problems to the co-sell referral form. How co-sell works Made the partner portal Overview page customizable with templates and CMS content.","release","https://www.suger.io/resources/changelog/#release-2026-07-20","medium"
"suger-2026-07-20-insulin-as-of-jul-20-2026","Suger","2026-07-20","Insulin: As of Jul 20; 2026","Added integration-introspection tools; so an agent can list the integrations available to it; inspect one; and check its connection before acting. Agents Added a download button to every renderer in the Preview app. Fixed connecting integrations that do not use OAuth.","release","https://www.insulin.dev/changelog/#release-2026-07-20","medium"
"azure-2026-07-16-multiparty-private-offers-expand-to-more-markets","Azure","2026-07-16","Multiparty private offers expand to more markets","Microsoft Marketplace expands multiparty private offers to Australia; Japan; and South Africa; in addition to current markets.","blog","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#multiparty-private-offers-expand-to-more-markets","low"
"azure-2026-07-15-monthly-microsoft-ai-cloud-partner-program-update","Azure","2026-07-15","Monthly Microsoft AI Cloud Partner Program update","What’s new for Solutions Partner designations; specializations; and other Microsoft AI Cloud Partner Program offerings and benefits.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#monthly-microsoft-ai-cloud-partner-program-update","high"
"azure-2026-07-15-meet-the-mcaps-start-for-partners-speakers","Azure","2026-07-15","Meet the MCAPS Start for Partners speakers","Don't miss a moment of MCAPS Start for Partners—bookmark the Partner Activation Zone.","blog","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#meet-the-mcaps-start-for-partners-speakers","high"
"azure-2026-07-15-2026-france-and-french-territories-tax-id-update","Azure","2026-07-15","2026 France and French territories Tax ID update","Effective September 1; 2026; France requires all tax-registered businesses to issue and receive structured electronic invoices (e-Invoicing) for domestic B2B transactions through certified platforms.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#2026-france-and-french-territories-tax-id-update","high"
"suger-2026-07-15-prm-from-onboarding-to-platinum-tier-partners-how-","Suger","2026-07-15","PRM From Onboarding to Platinum Tier Partners: How PRM Journeys Keep Partners Engaged How do you keep partners engaged i","PRM From Onboarding to Platinum Tier Partners: How PRM Journeys Keep Partners Engaged How do you keep partners engaged in your PRM? PRM Journeys guide partners from onboarding to certification to Platinum tier with a clear path forward. Jul 15; 2026","blog","https://www.suger.io/resources/blog/prm-journeys-keep-partners-engaged/","low"
"aws-2026-07-14-want-more-deals-from-aws-sellers-enable-express-pr","AWS","2026-07-14","Want more deals from AWS sellers? Enable Express Private Offers","AWS Marketplace express private offers co-sell integration helps Amazon Web Services (AWS) internal builders identify and engage AWS Marketplace sellers who can streamline support to customer opportunities and are more likely to be selected from the available options.","blog","https://aws.amazon.com/blogs/awsmarketplace/want-more-deals-from-aws-sellers-enable-express-private-offers/","low"
"azure-2026-07-14-update-to-benefits-renewal-window-coming","Azure","2026-07-14","Update to benefits renewal window coming","Renewal window for benefits to begin 30 days earlier.","program","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#update-to-benefits-renewal-window-coming","high"
"azure-2026-07-14-introducing-copilot-in-30","Azure","2026-07-14","Introducing Copilot in 30","Explore Copilot in 30; a scalable framework to acquire new Microsoft 365 Copilot customers in just 30 days.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#introducing-copilot-in-30","high"
"suger-2026-07-13-suger-as-of-jul-13-2026","Suger","2026-07-13","Suger: As of Jul 13; 2026","Added multi-partner attribution to co-sell; with commission terms owned by the reseller. Added hourly auto-sync for Oracle Cloud Marketplace and revenue sync from the OCI publisher disbursement report.","release","https://www.suger.io/resources/changelog/#release-2026-07-13","medium"
"suger-2026-07-13-insulin-as-of-jul-13-2026","Suger","2026-07-13","Insulin: As of Jul 13; 2026","Added organization-level knowledge base connectors for GitHub and Google Drive; with sync status visible per connector and per document. Knowledge bases Extended the Email app with a Salesforce trigger and Outlook as a source. Inbox App","release","https://www.insulin.dev/changelog/#release-2026-07-13","medium"
"aws-2026-07-10-announcing-2026-aws-partner-award-nominations","AWS","2026-07-10","Announcing 2026 AWS Partner Award Nominations","The 2026 AWS Partner Awards honor partners who have demonstrated outstanding results and innovation with the use of AWS products and solutions. AWS Partners can self-nominate themselves to be considered across a select number of AWS Partner Award categories.","blog","https://aws.amazon.com/blogs/apn/announcing-2026-aws-partner-award-nominations/","low"
"azure-2026-07-10-azure-ip-co-sell-updates","Azure","2026-07-10","Azure IP co-sell updates","In FY27; Microsoft is making strategic changes to Azure IP co-sell to drive greater partner impact.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#azure-ip-co-sell-updates","medium"
"azure-2026-07-09-microsoft-365-copilot-specialization-updates","Azure","2026-07-09","Microsoft 365 Copilot specialization updates","Starting July 2026; Microsoft will update the Microsoft Copilot specialization. Here's what to do now.","policy","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#microsoft-365-copilot-specialization-updates","high"
"azure-2026-07-08-azure-promotions-for-cloud-solution-providers-csps","Azure","2026-07-08","Azure promotions for cloud solution providers (CSPs) available in sandbox environments","Start preparing for Azure consumptive promotions and per-user promotional targeting.","feature","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#azure-promotions-for-cloud-solution-providers-csps-available-in-sandbox-environments","high"
"azure-2026-07-08-cloud-accelerate-factory-expands","Azure","2026-07-08","Cloud Accelerate Factory expands","More partners can now use Cloud Accelerate Factory to deliver faster; more competitive customer engagements.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#cloud-accelerate-factory-expands","medium"
"azure-2026-07-08-annual-local-currency-pricing-updates-for-commerci","Azure","2026-07-08","Annual local currency pricing updates for Commercial Cloud","Starting in FY27; Microsoft is moving to annual local currency pricing updates for Commercial Cloud services every January.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#annual-local-currency-pricing-updates-for-commercial-cloud","high"
"azure-2026-07-07-new-access-to-move-customers-from-ea-to-csp","Azure","2026-07-07","New access to move customers from EA to CSP","Expanded access to the EA-to-CSP for Azure tool helps partners transition customers to drive recurring revenue.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#new-access-to-move-customers-from-ea-to-csp","medium"
"azure-2026-07-07-growth-margins-cloud-solution-providers-csps-avail","Azure","2026-07-07","Growth margins cloud solution providers (CSPs) available","Sandbox access now available for CSP growth margins","blog","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#growth-margins-cloud-solution-providers-csps-available","high"
"aws-2026-07-06-say-hello-to-184-new-aws-competency-service-delive","AWS","2026-07-06","Say Hello to 184 New AWS Competency; Service Delivery; and MSP Partners Added in June","We are excited to highlight 184 AWS Partners that received new or renewed specializations in June for our global AWS Competency; AWS Managed Service Provider (MSP); and AWS Service Delivery programs.","blog","https://aws.amazon.com/blogs/apn/say-hello-to-184-new-aws-competency-service-delivery-and-msp-partners-added-in-june/","medium"
"azure-2026-07-06-custom-contract-lengths-now-available","Azure","2026-07-06","Custom contract lengths now available","Secure deals for up to 10 years with custom contract lengths; now generally available in Microsoft Marketplace.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#custom-contract-lengths-now-available","high"
"azure-2026-07-06-dlp-in-defender-for-cloud-apps-deprecation","Azure","2026-07-06","DLP in Defender for Cloud Apps deprecation","DLP in Defender for Cloud Apps will be deprecated on January 6; 2027. Microsoft Purview will become the unified home for data security and compliance.","policy","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#dlp-in-defender-for-cloud-apps-deprecation","low"
"suger-2026-07-06-suger-as-of-jul-6-2026","Suger","2026-07-06","Suger: As of Jul 6; 2026","Added bulk upload of deal registrations from a CSV or from opportunities; with per-row results. Deal registration Brought dimension-tag discounts for AWS; Azure; and Google Cloud into Salesforce; matching the console. Added Oracle Cloud private offer creation from Salesforce.","release","https://www.suger.io/resources/changelog/#release-2026-07-06","medium"
"suger-2026-07-06-insulin-as-of-jul-6-2026","Suger","2026-07-06","Insulin: As of Jul 6; 2026","Fixed currency amounts being reformatted as mathematical notation in chat. Chat","release","https://www.insulin.dev/changelog/#release-2026-07-06","low"
"aws-2026-07-02-how-interwiz-reduced-ai-costs-by-90-with-amazon-be","AWS","2026-07-02","How InterWiz reduced AI costs by 90% with Amazon Bedrock","When AI infrastructure costs consumed 40% of per-interview revenue; InterWiz knew their single-provider architecture couldn't support profitable growth.","blog","https://aws.amazon.com/blogs/apn/how-interwiz-reduced-ai-costs-by-90-with-amazon-bedrock/","low"
"aws-2026-07-02-reimagining-legacy-applications-with-pega-and-aws-","AWS","2026-07-02","Reimagining legacy applications with Pega and AWS through AI-driven approach","The AI-Driven App Modernization Platform from Pega and AWS enables enterprises to incrementally transform legacy applications from mainframes to monolithic applications into intelligent; cloud-native workflows using AI-powered discovery; low-code design; and the strangler fig pa…","blog","https://aws.amazon.com/blogs/apn/reimagining-legacy-applications-with-pega-and-aws-through-ai-driven-approach/","low"
"aws-2026-07-02-designing-enterprise-ai-agents-with-devrev-guardra","AWS","2026-07-02","Designing enterprise AI agents with DevRev guardrails powered by Amazon Nova","DevRev built real-time AI guardrails into its enterprise agent system; powered by Amazon Nova 2 Lite through Amazon Bedrock.","blog","https://aws.amazon.com/blogs/apn/designing-enterprise-ai-agents-with-devrev-guardrails-powered-by-amazon-nova/","low"
"azure-2026-07-02-fy27-growth-margins-for-select-ai-workloads","Azure","2026-07-02","FY27 Growth Margins for Select AI Workloads","Earn more margin in FY27 for driving qualifying growth—new-to-offer; seat expansion; and adoption—across select strategic AI workloads. Date : July 2; 2026 Workspace : General Impacted audience : Cloud Solution Provider (CSP) partners; including distributors; indirect resellers; ","release","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#fy27-growth-margins-for-select-ai-workloads","low"
"aws-2026-07-01-publishing-your-saas-products-in-aws-marketplace-i","AWS","2026-07-01","Publishing your SaaS products in AWS Marketplace in the AWS European Sovereign Cloud","This post is the third in a three-part series on listing software products in the AWS European Sovereign Cloud: Part 1: Registering as a seller — covers account setup and seller registration. Part 2: Publishing Amazon Machine Image (AMI) products.","blog","https://aws.amazon.com/blogs/awsmarketplace/publishing-saas-products-aws-marketplace-european-sovereign-cloud/","low"
"aws-2026-07-01-aws-and-elastio-deliver-comprehensive-ransomware-r","AWS","2026-07-01","AWS and Elastio deliver comprehensive ransomware resilience","AWS and Elastio deliver a modern approach to ransomware resilience by combining immutable; air-gapped data vaults with continuous integrity validation; so organizations can confidently recover from cyberattacks with clean; verified data.","blog","https://aws.amazon.com/blogs/apn/aws-and-elastio-deliver-comprehensive-ransomware-resilience/","low"
"azure-2026-07-01-new-licensing-prerequisite-for-agent-365","Azure","2026-07-01","New Licensing Prerequisite for Agent 365","New licensing prerequisite for Agent 365: Microsoft 365 E5 required for new purchases starting June 1; 2026. Date : July 1; 2026 Workspace : General Impacted audience : Partners supporting Agent 365 customer engagements Details Effective June 1; Microsoft is introducing an expand","policy","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#new-licensing-prerequisite-for-agent-365","high"
"azure-2026-07-01-new-windows-365-promotions-csp-promotions-save-up-","Azure","2026-07-01","New Windows 365 Promotions CSP promotions - Save up to 25% for new and existing subscribers","Unlock new growth with Windows 365 CSP promotions. New and existing subscribers can now save up to 25% on Windows 365 editions.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#new-windows-365-promotions-csp-promotions---save-up-to-25-for-new-and-existing-subscribers","high"
"azure-2026-07-01-fy27-promotions-for-microsoft-365-and-copilot","Azure","2026-07-01","FY27 promotions for Microsoft 365 and Copilot","Take advantage of FY27 Cloud Solution Provider (CSP) promotions for Microsoft 365 and Microsoft 365 Copilot to accelerate deals and AI adoption.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#fy27-promotions-for-microsoft-365-and-copilot","medium"
"azure-2026-07-01-partner-code-of-conduct-update","Azure","2026-07-01","Partner Code of Conduct update","Microsoft is updating the Partner Code of Conduct (PCoC) to clarify expectations for partner compliance; effective August 1; 2026.","policy","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#partner-code-of-conduct-update","high"
"azure-2026-07-01-now-available-microsoft-365-business-with-copilot-","Azure","2026-07-01","Now available: Microsoft 365 Business with Copilot SKUs","Turn durable pricing into a predictable renewal engine for SMB customers.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#now-available-microsoft-365-business-with-copilot-skus","high"
"azure-2026-07-01-explore-mcaps-start-for-partners-sessions","Azure","2026-07-01","Explore MCAPS Start for Partners sessions","Join us on July 22 for the sessions; strategies; and playbooks to execute from day one—across AI; security; cloud; and beyond.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#explore-mcaps-start-for-partners-sessions","medium"
"azure-2026-07-01-update-to-microsoft-365-nonprofit-e3-e5-three-year","Azure","2026-07-01","Update to Microsoft 365 Nonprofit E3/E5 three-Year CSP SKUs","To simplify the CSP catalog and reduce confusion; Microsoft is updating the Microsoft 365 E3 and E5 Nonprofit 3‑year offers.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-july#update-to-microsoft-365-nonprofit-e3e5-three-year-csp-skus","medium"
"aws-2026-06-30-introducing-forward-deployed-engineering-for-partn","AWS","2026-06-30","Introducing Forward Deployed Engineering for Partners: Winning the Future of Enterprise AI","AWS has launched the Partner-Led Forward Deployed Engineering (FDE) motion; extending its $1 billion investment in agentic AI deployment to strategic consulting partners.","blog","https://aws.amazon.com/blogs/apn/introducing-forward-deployed-engineering-for-partners-winning-the-future-of-enterprise-ai/","high"
"azure-2026-06-30-specialization-skilling-updates","Azure","2026-06-30","Specialization skilling updates","Several Microsoft specialization certifications are retiring and being replaced by new AI-focused criteria.","policy","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#specialization-skilling-updates","high"
"aws-2026-06-29-how-dxc-technology-upgraded-angular-and-net-applic","AWS","2026-06-29","How DXC Technology upgraded Angular and .NET applications with Amazon Q Developer","Learn how DXC Technology used Amazon Q Developer to help its customer modernize over 80 microservices and multiple micro-frontend applications; upgrading from older Angular and .NET versions while achieving a 60–75% reduction in overall upgrade effort.","blog","https://aws.amazon.com/blogs/apn/how-dxc-technology-upgraded-angular-and-net-applications-with-amazon-q-developer/","low"
"azure-2026-06-29-microsoft-365-copilot-cowork-updated-partner-resou","Azure","2026-06-29","Microsoft 365 Copilot Cowork: Updated Partner Resources and Enablement","Following the general availability of Microsoft 365 Copilot Cowork; partner resources and enablement materials are now available to support customer conversations; planning; and readiness.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#microsoft-365-copilot-cowork-updated-partner-resources-and-enablement","high"
"azure-2026-06-29-action-required-use-the-updated-microsoft-entra-id","Azure","2026-06-29","Action required: Use the updated Microsoft Entra ID P2 Education Student SKU for renewals","Use the new Microsoft Entra ID P2 Education Student stock-keeping unit (SKU) for renewals beginning July 1.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#action-required-use-the-updated-microsoft-entra-id-p2-education-student-sku-for-renewals","high"
"suger-2026-06-29-suger-as-of-jun-29-2026","Suger","2026-06-29","Suger: As of Jun 29; 2026","Added organization-level integrations for GitLab; Notion; Dropbox Business; Asana; and Avalara. Integrations Added invoice-based billing; which reports issued invoices to the marketplace rather than raw usage.","release","https://www.suger.io/resources/changelog/#release-2026-06-29","medium"
"suger-2026-06-29-insulin-as-of-jun-29-2026","Suger","2026-06-29","Insulin: As of Jun 29; 2026","Added organization-level agents and skills to the agent marketplace; so one install can serve a whole team. Marketplace Hardened the desktop window manager — snapping; focus; persistence; minimize; and windows inside windows.","release","https://www.insulin.dev/changelog/#release-2026-06-29","medium"
"azure-2026-06-26-sentinel-50-gb-tier-promo-extended","Azure","2026-06-26","Sentinel 50-GB tier promo extended","We’ve extended the Microsoft Sentinel 50 GB commitment tier promotion; giving partners more time to drive adoption. Announcement date : June 26; 2026 Workspace : General Impacted audience : All partners Details On October 1; 2025; Microsoft launched a new 50-GB commitment tier fo","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#sentinel-50-gb-tier-promo-extended","high"
"azure-2026-06-26-july-price-list-won-t-include-an-august-preview-fo","Azure","2026-06-26","July price list won't include an August preview for NCE license-based services","We're informing all Cloud Solution Provider (CSP) partners of an important update regarding the new commerce (NCE) license-based services preview (future) price list scheduled for publication on July 1; 2026.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#july-price-list-wont-include-an-august-preview-for-nce-license-based-services","medium"
"suger-2026-06-26-product-update-product-updates-june-2026-what-ship","Suger","2026-06-26","Product Update Product Updates: June 2026 What shipped in Suger June 2026: the Co-Sell MCP; Collaboration Score; AI fiel","Product Update Product Updates: June 2026 What shipped in Suger June 2026: the Co-Sell MCP; Collaboration Score; AI field-mapping prompts; SCA goal tracking; and AWS Bedrock; Vertex AI & Azure AI Foundry. Jun 26; 2026","blog","https://www.suger.io/resources/blog/product-updates-june-2026/","medium"
"suger-2026-06-26-suger-as-of-jun-26-2026","Suger","2026-06-26","Suger: As of Jun 26; 2026","Launched the Suger Co-Sell MCP so co-sell referrals can be drafted; shared; and synced from inside an AI assistant — including drafting outbound referrals; listing inbound referrals pending acceptance; diagnosing stuck referrals; and syncing status back to Salesforce.","release","https://www.suger.io/resources/changelog/#release-2026-06-26","high"
"azure-2026-06-25-guidance-on-marketplace-rewards-azure-sponsorship-","Azure","2026-06-25","Guidance on Marketplace Rewards Azure sponsorship use cases","Marketplace Rewards partners can use Azure sponsorships to support customer deployments and no-cost trials of Marketplace offers.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#guidance-on-marketplace-rewards-azure-sponsorship-use-cases","high"
"aws-2026-06-24-aws-genaiic-partner-agent-factory-new-ai-agents-no","AWS","2026-06-24","AWS GenAIIC Partner Agent Factory: New AI agents now in AWS Marketplace","In this post; we introduce the latest PAF solutions and explain how you can discover these solutions and co-innovate through the program.","blog","https://aws.amazon.com/blogs/awsmarketplace/aws-genaiic-partner-agent-factory-new-ai-agents-now-in-aws-marketplace/","low"
"azure-2026-06-24-windows-365-gpu-enterprise-select-256-gb-sku-avail","Azure","2026-06-24","Windows 365 GPU Enterprise Select 256 GB SKU available on July 1","The temporary CSP limitation on the ""Windows 365 GPU Enterprise Select 256-GB"" SKU lifts on July 1; 2026. Plan customer conversations now.","blog","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#windows-365-gpu-enterprise-select-256-gb-sku-available-on-july-1","high"
"suger-2026-06-24-prm-launching-a-new-path-for-partnerships-partners","Suger","2026-06-24","PRM Launching a new path for partnerships Partnerships teams are constantly asked to do more with less. Suger PRM fixes ","PRM Launching a new path for partnerships Partnerships teams are constantly asked to do more with less. Suger PRM fixes the plumbing. Jun 24; 2026","blog","https://www.suger.io/resources/blog/partner-relationship-management/","high"
"aws-2026-06-23-securing-ai-driven-apis-on-aws-with-wallarm","AWS","2026-06-23","Securing AI-driven APIs on AWS with Wallarm","As AI workloads scale on AWS; the API layer becomes the primary security surface where every prompt; model response; and agent action flows through.","blog","https://aws.amazon.com/blogs/apn/securing-ai-driven-apis-on-aws-with-wallarm/","low"
"azure-2026-06-23-new-check-inventory-by-resource-type-api-available","Azure","2026-06-23","New Check Inventory by Resource Type API available—Check Inventory API retiring September 25; 2026","A new Check Inventory by Resource Type API is now available. The existing Check Inventory API will be retired on September 25; 2026.","release","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#new-check-inventory-by-resource-type-api-availablecheck-inventory-api-retiring-september-25-2026","high"
"suger-2026-06-22-insulin-as-of-jun-22-2026","Suger","2026-06-22","Insulin: As of Jun 22; 2026","Released the first version of the Email app — an AI inbox that reads your Gmail; classifies and routes each message; and drafts replies in your own voice. Inbox App Added a sub-threads sidebar with a Recents list; automatically generated thread titles; and synced unread badges.","release","https://www.insulin.dev/changelog/#release-2026-06-22","medium"
"aws-2026-06-18-automate-security-and-observability-with-elastic-a","AWS","2026-06-18","Automate security and observability with Elastic and Amazon Bedrock","As cloud-native environments expand; security and operations leaders face mounting pressure to reduce response times while managing growing alert volumes and team capacity.","blog","https://aws.amazon.com/blogs/apn/automate-security-and-observability-with-elastic-and-amazon-bedrock/","low"
"aws-2026-06-18-securing-enterprise-ready-ai-agents-with-auth0-for","AWS","2026-06-18","Securing enterprise ready AI agents with Auth0 for AI Agents and Amazon Bedrock AgentCore","As AI agents take actions across systems on behalf of your users; identity and access management must sit at the center of your security strategy.","blog","https://aws.amazon.com/blogs/apn/securing-enterprise-ready-ai-agents-with-auth0-for-ai-agents-and-amazon-bedrock-agentcore/","low"
"aws-2026-06-17-transform-enterprise-visual-content-with-amazon-no","AWS","2026-06-17","Transform enterprise visual content with Amazon Nova and Bria Fibo","Learn how the integration of Amazon Nova multimodal intelligence with Bria Fibo's deterministic visual foundation model solves the enterprise challenges of unpredictable outputs; inconsistent branding; and legal uncertainty in AI image generation.","blog","https://aws.amazon.com/blogs/apn/transform-enterprise-visual-content-with-amazon-nova-and-bria-fibo/","low"
"aws-2026-06-17-build-a-complete-soc-solution-with-amazon-security","AWS","2026-06-17","Build a complete SOC solution with Amazon Security Lake; Splunk; and Recorded Future Autonomous Threat Operations","Learn how to close the detection-to-response gap in your security operations by integrating Amazon Security Lake; Splunk Enterprise Security; and Recorded Future Autonomous Threat Operations into a unified SOC architecture that centralizes dispersed security data; automates even…","blog","https://aws.amazon.com/blogs/apn/build-a-complete-soc-solution-with-amazon-security-lake-splunk-and-recorded-future-autonomous-threat-operations/","low"
"azure-2026-06-17-updated-microsoft-partner-agreement-takes-effect-d","Azure","2026-06-17","Updated Microsoft Partner Agreement takes effect December 1; 2026","Preview the updated Microsoft Partner Agreement (MPA) in Partner Center.","policy","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#updated-microsoft-partner-agreement-takes-effect-december-1-2026","high"
"aws-2026-06-16-agentic-saas-your-next-growth-market-is-already-he","AWS","2026-06-16","Agentic SaaS: Your next growth market is already here","Agentic AI represents the third major platform shift in enterprise software; transforming how SaaS is built; priced; distributed; and consumed by a hybrid workforce of humans and autonomous agents.","blog","https://aws.amazon.com/blogs/apn/agentic-saas-your-next-growth-market-is-already-here/","low"
"azure-2026-06-16-copilot-cowork-and-microsoft-scout-what-partners-n","Azure","2026-06-16","Copilot Cowork and Microsoft Scout: What partners need to know","Copilot Cowork is now available alongside Microsoft Scout agent experience.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#copilot-cowork-and-microsoft-scout-what-partners-need-to-know","high"
"azure-2026-06-15-view-promotion-details-directly-in-partner-center","Azure","2026-06-15","View promotion details directly in Partner Center","Partners can now view promotion details in the Partner Center UX in addition to downloading the promotions list.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#view-promotion-details-directly-in-partner-center","high"
